id,name,quality,effect,craftable,price,exist
30001, 'Modest Metal Pile of Scrap', '5', 'Searing Plasma',1,1105.76, '16'
30001, 'Modest Metal Pile of Scrap', '5', 'Aces High',1,1036.65, '31'
30001, 'Modest Metal Pile of Scrap', '5', 'The Ooze',1,23013.63, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Bonzo The All-Gnawing',1,17277.5, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Sulphurous',1,3870.16, '3'
30001, 'Modest Metal Pile of Scrap', '5', 'Spellbound',1,89843, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Haunted Phantasm Jr',1,11748.7, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Arcana',1,34555, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Purple Confetti',1,829.32, '9'
30001, 'Modest Metal Pile of Scrap', '5', 'Green Energy',1,3040.84, '20'
30001, 'Modest Metal Pile of Scrap', '5', 'Misty Skull',1,8293.2, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Time Warp',1,4837.7, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Death at Dusk',1,6911, '3'
30001, 'Modest Metal Pile of Scrap', '5', 'Darkblaze',1,34555, '2'
30001, 'Modest Metal Pile of Scrap', '5', 'Frostbite',1,8638.75, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Sunbeams',1,3386.39, '18'
30001, 'Modest Metal Pile of Scrap', '5', 'Hellfire',1,8984.3, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Purple Energy',1,2695.29, '17'
30001, 'Modest Metal Pile of Scrap', '5', 'Neutron Star',1,2211.52, '5'
30001, 'Modest Metal Pile of Scrap', '5', 'Circling Heart',1,1727.75, '22'
30001, 'Modest Metal Pile of Scrap', '5', 'Tesla Coil',1,2004.19, '15'
30001, 'Modest Metal Pile of Scrap', '5', 'Burning Flames',1,5667.02, '17'
30001, 'Modest Metal Pile of Scrap', '5', 'Molten Mallard',1,2833.51, '3'
30001, 'Modest Metal Pile of Scrap', '5', 'Starstorm Insomnia',1,1589.53, '13'
30001, 'Modest Metal Pile of Scrap', '5', 'Morning Glory',1,3662.83, '8'
30001, 'Modest Metal Pile of Scrap', '5', 'Overclocked',1,1520.42, '2'
30001, 'Modest Metal Pile of Scrap', '5', 'Starstorm Slumber',1,3179.06, '13'
30001, 'Modest Metal Pile of Scrap', '5', 'Haunted Ghosts',1,1520.42, '10'
30001, 'Modest Metal Pile of Scrap', '5', 'Something Burning This Way Comes',1,10020.95, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '5', 'Memory Leak',1,3662.83, '2'
30001, 'Modest Metal Pile of Scrap', '5', 'Eerie Orbiting Fire',1,5321.47, 'sorry :('
30001, 'Modest Metal Pile of Scrap', '6',0,1,1.39, '15226'
30001, 'Modest Metal Pile of Scrap', '11',0,1,9.77, '1472'
30002,Letch's LED, '5', 'Circling TF Logo',1,587.435, '9'
30002,Letch's LED, '5', 'Scorching Flames',1,3731.94, '5'
30002,Letch's LED, '5', 'Blizzardy Storm',1,967.54, '14'
30002,Letch's LED, '5', 'Orbiting Planets',1,518.325, '5'
30002,Letch's LED, '5', 'Orbiting Fire',1,621.99, '16'
30002,Letch's LED, '5', 'Smoking',1,1727.75, '8'
30002,Letch's LED, '5', 'Steaming',1,829.32, '12'
30002,Letch's LED, '5', 'Cloud 9',1,691.1, '34'
30002,Letch's LED, '5', 'Aces High',1,691.1, '32'
30002,Letch's LED, '5', 'Dead Presidents',1,621.99, '31'
30002,Letch's LED, '5', 'Miami Nights',1,967.54, '25'
30002,Letch's LED, '5', 'Disco Beat Down',1,760.21, '33'
30002,Letch's LED, '5', 'Power Surge',1,130.4, 'sorry :('
30002,Letch's LED, '5', 'Green Black Hole',1,2004.19, '2'
30002,Letch's LED, '5', 'Roboactive',1,6841.89, '2'
30002,Letch's LED, '5', 'Spellbound',1,41466, '4'
30002,Letch's LED, '5', 'Stormy Storm',1,760.21, '8'
30002,Letch's LED, '5', 'Kill-a-Watt',1,483.77, '26'
30002,Letch's LED, '5', 'Phosphorous',1,3109.95, '5'
30002,Letch's LED, '5', 'Chiroptera Venenata',1,11748.7, '3'
30002,Letch's LED, '5', 'Haunted Ghosts',1,1382.2, '11'
30002,Letch's LED, '5', 'Overclocked',1,2557.07, '2'
30002,Letch's LED, '5', 'Arcana',1,22115.2, 'sorry :('
30002,Letch's LED, '5', 'Circling Heart',1,2073.3, '6'
30002,Letch's LED, '5', 'Poisoned Shadows',1,2487.96, 'sorry :('
30002,Letch's LED, '5', 'Frostbite',1,3248.17, '2'
30002,Letch's LED, '5', 'Something Burning This Way Comes',1,10919.38, '2'
30002,Letch's LED, '5', 'Morning Glory',1,2695.29, '9'
30002,Letch's LED, '5', 'Vivid Plasma',1,1865.97, 'sorry :('
30002,Letch's LED, '5', 'Amaranthine',1,3455.5, 'sorry :('
30002,Letch's LED, '5', 'Circling Peace Sign',1,691.1, '6'
30002,Letch's LED, '5', 'Haunted Phantasm Jr',1,5183.25, '2'
30002,Letch's LED, '5', 'Burning Flames',1,2764.4, '9'
30002,Letch's LED, '5', 'Searing Plasma',1,898.43, '9'
30002,Letch's LED, '5', 'Stare From Beyond',1,3524.61, 'sorry :('
30002,Letch's LED, '5', 'The Ooze',1,3109.95, '2'
30002,Letch's LED, '5', 'Sunbeams',1,3248.17, '3'
30002,Letch's LED, '5', 'Sulphurous',1,2211.52, '2'
30002,Letch's LED, '5', 'Purple Confetti',1,691.1, '10'
30002,Letch's LED, '5', 'Bubbling',1,760.21, '17'
30002,Letch's LED, '5', 'Molten Mallard',1,1313.09, '5'
30002,Letch's LED, '5', 'Starstorm Insomnia',1,829.32, '2'
30002,Letch's LED, '5', 'Purple Energy',1,3662.83, '3'
30002,Letch's LED, '5', 'Terror-Watt',1,829.32, '33'
30002,Letch's LED, '5', 'Time Warp',1,3731.94, '4'
30002,Letch's LED, '5', 'Neutron Star',1,1796.86, '3'
30002,Letch's LED, '5', 'Green Energy',1,1451.31, '7'
30002,Letch's LED, '5', 'Demonflame',1,19696.35, '2'
30002,Letch's LED, '5', 'Knifestorm',1,15895.3, 'sorry :('
30002,Letch's LED, '5', 'Green Confetti',1,691.1, '9'
30002,Letch's LED, '5', 'Massed Flies',1,552.88, '9'
30002,Letch's LED, '6',0,1,5.22, '10898'
30002,Letch's LED, '11',0,1,124.398, '276'
30003, 'Galvanized Gibus', '5', 'Vivid Plasma',1,3109.95, '10'
30003, 'Galvanized Gibus', '5', 'Circling Heart',1,3662.83, '20'
30003, 'Galvanized Gibus', '5', 'Stormy Storm',1,2073.3, '27'
30003, 'Galvanized Gibus', '5', 'Blizzardy Storm',1,2971.73, '33'
30003, 'Galvanized Gibus', '5',Nuts n' Bolts,1,1589.53, '25'
30003, 'Galvanized Gibus', '5', 'Bubbling',1,1865.97, '21'
30003, 'Galvanized Gibus', '5', 'Smoking',1,1313.09, '23'
30003, 'Galvanized Gibus', '5', 'Steaming',1,1313.09, '22'
30003, 'Galvanized Gibus', '5', 'Kill-a-Watt',1,2211.52, '35'
30003, 'Galvanized Gibus', '5', 'Cloud 9',1,1520.42, '36'
30003, 'Galvanized Gibus', '5', 'Aces High',1,1520.42, '37'
30003, 'Galvanized Gibus', '5', 'Green Confetti',1,1243.98, '14'
30003, 'Galvanized Gibus', '5', 'Dead Presidents',1,1313.09, '36'
30003, 'Galvanized Gibus', '5', 'Miami Nights',1,1727.75, '51'
30003, 'Galvanized Gibus', '5', 'Disco Beat Down',1,2073.3, '56'
30003, 'Galvanized Gibus', '5', 'Phosphorous',1,17070.17, '2'
30003, 'Galvanized Gibus', '5', 'Sulphurous',1,7947.65, '3'
30003, 'Galvanized Gibus', '5', 'Overclocked',1,1382.2, '4'
30003, 'Galvanized Gibus', '5', 'Electrostatic',1,3801.05, '4'
30003, 'Galvanized Gibus', '5', 'Time Warp',1,34555, '3'
30003, 'Galvanized Gibus', '5', 'Roboactive',1,17277.5, '4'
30003, 'Galvanized Gibus', '5', 'Green Energy',1,5528.8, '16'
30003, 'Galvanized Gibus', '5', 'Orbiting Fire',1,1382.2, '18'
30003, 'Galvanized Gibus', '5', 'Darkblaze',1,22460.75, '3'
30003, 'Galvanized Gibus', '5', 'Cauldron Bubbles',1,8846.08, 'sorry :('
30003, 'Galvanized Gibus', '5', 'Circling Peace Sign',1,1382.2, '18'
30003, 'Galvanized Gibus', '5', 'Purple Energy',1,4906.81, '21'
30003, 'Galvanized Gibus', '5', 'Haunted Ghosts',1,3109.95, '20'
30003, 'Galvanized Gibus', '5', 'Terror-Watt',1,1174.87, '26'
30003, 'Galvanized Gibus', '5', 'Arcana',1,27644, '2'
30003, 'Galvanized Gibus', '5', 'Memory Leak',1,3455.5, '3'
30003, 'Galvanized Gibus', '5', 'Green Black Hole',1,29026.2, '2'
30003, 'Galvanized Gibus', '5', 'Poisoned Shadows',1,25225.15, '2'
30003, 'Galvanized Gibus', '5', 'Amaranthine',1,12163.36, '2'
30003, 'Galvanized Gibus', '5', 'Molten Mallard',1,10712.05, '4'
30003, 'Galvanized Gibus', '5', 'Cloudy Moon',1,14720.43, '2'
30003, 'Galvanized Gibus', '5', 'Anti-Freeze',1,17968.6, '6'
30003, 'Galvanized Gibus', '5', 'Spellbound',1,89843, '2'
30003, 'Galvanized Gibus', '5', 'Knifestorm',1,31099.5, 'sorry :('
30003, 'Galvanized Gibus', '5', 'Orbiting Planets',1,1589.53, '19'
30003, 'Galvanized Gibus', '5', 'Circling TF Logo',1,2833.51, '17'
30003, 'Galvanized Gibus', '5', 'The Ooze',1,9744.51, 'sorry :('
30003, 'Galvanized Gibus', '5', 'Scorching Flames',1,13545.56, '18'
30003, 'Galvanized Gibus', '5', 'Chiroptera Venenata',1,23497.4, '2'
30003, 'Galvanized Gibus', '5', 'Stare From Beyond',1,13822, 'sorry :('
30003, 'Galvanized Gibus', '5', 'Sunbeams',1,7602.1, '18'
30003, 'Galvanized Gibus', '5', 'Stormy 13th Hour',1,26261.8, 'sorry :('
30003, 'Galvanized Gibus', '5', 'Death at Dusk',1,10781.16, '3'
30003, 'Galvanized Gibus', '5', 'Purple Confetti',1,1313.09, '13'
30003, 'Galvanized Gibus', '5', 'Massed Flies',1,1727.75, '24'
30003, 'Galvanized Gibus', '5', 'Starstorm Slumber',1,4837.7, '14'
30003, 'Galvanized Gibus', '5', 'Tesla Coil',1,4561.26, '13'
30003, 'Galvanized Gibus', '5', 'Searing Plasma',1,2073.3, '13'
30003, 'Galvanized Gibus', '5', 'Starstorm Insomnia',1,4906.81, '13'
30003, 'Galvanized Gibus', '5', 'Neutron Star',1,2211.52, '11'
30003, 'Galvanized Gibus', '5', 'Eerie Orbiting Fire',1,4146.6, 'sorry :('
30003, 'Galvanized Gibus', '5', 'Bonzo The All-Gnawing',1,49759.2, 'sorry :('
30003, 'Galvanized Gibus', '5', 'Burning Flames',1,11748.7, '24'
30003, 'Galvanized Gibus', '5', 'Morning Glory',1,8984.3, '3'
30003, 'Galvanized Gibus', '5', 'Frostbite',1,20733, '3'
30003, 'Galvanized Gibus', '5', 'Power Surge',1,2971.73, 'sorry :('
30003, 'Galvanized Gibus', '6',0,1,1.66, '22924'
30003, 'Galvanized Gibus', '11',0,1,44.55, '1760'
30004, 'Soldered Sensei', '5', 'Circling Peace Sign',1,2349.74, '4'
30004, 'Soldered Sensei', '5', 'Stormy Storm',1,4699.48, '8'
30004, 'Soldered Sensei', '5', 'Blizzardy Storm',1,6565.45, '15'
30004, 'Soldered Sensei', '5',Nuts n' Bolts,1,3524.61, '8'
30004, 'Soldered Sensei', '5', 'Orbiting Planets',1,4630.37, '7'
30004, 'Soldered Sensei', '5', 'Bubbling',1,7256.55, '8'
30004, 'Soldered Sensei', '5', 'Smoking',1,1589.53, '8'
30004, 'Soldered Sensei', '5', 'Kill-a-Watt',1,4768.59, '24'
30004, 'Soldered Sensei', '5', 'Terror-Watt',1,1727.75, '17'
30004, 'Soldered Sensei', '5', 'Cloud 9',1,5874.35, '23'
30004, 'Soldered Sensei', '5', 'Miami Nights',1,8293.2, '12'
30004, 'Soldered Sensei', '5', 'Disco Beat Down',1,6496.34, '29'
30004, 'Soldered Sensei', '5', 'Phosphorous',1,20733, '4'
30004, 'Soldered Sensei', '5', 'Sulphurous',1,24188.5, '6'
30004, 'Soldered Sensei', '5', 'Overclocked',1,12785.35, '3'
30004, 'Soldered Sensei', '5', 'Time Warp',1,24188.5, '7'
30004, 'Soldered Sensei', '5', 'Roboactive',1,11748.7, '2'
30004, 'Soldered Sensei', '5', 'Memory Leak',1,11057.6, '2'
30004, 'Soldered Sensei', '5', 'Orbiting Fire',1,1520.42, '9'
30004, 'Soldered Sensei', '5', 'Green Black Hole',1,17277.5, '3'
30004, 'Soldered Sensei', '5', 'Anti-Freeze',1,12094.25, '2'
30004, 'Soldered Sensei', '5', 'Darkblaze',1,173880.76, '4'
30004, 'Soldered Sensei', '5', 'Aces High',1,2902.62, '19'
30004, 'Soldered Sensei', '5', 'Power Surge',1,4146.6, '3'
30004, 'Soldered Sensei', '5', 'Circling Heart',1,4008.38, '2'
30004, 'Soldered Sensei', '5', 'Vivid Plasma',1,5528.8, '2'
30004, 'Soldered Sensei', '5', 'Hellfire',1,26261.8, 'sorry :('
30004, 'Soldered Sensei', '5', 'Purple Energy',1,19696.35, 'sorry :('
30004, 'Soldered Sensei', '5', 'Electrostatic',1,5597.91, 'sorry :('
30004, 'Soldered Sensei', '5', 'Scorching Flames',1,35107.88, '4'
30004, 'Soldered Sensei', '5', 'Spellbound',1,48377, '6'
30004, 'Soldered Sensei', '5', 'Green Confetti',1,2004.19, '2'
30004, 'Soldered Sensei', '5', 'Steaming',1,1174.87, '6'
30004, 'Soldered Sensei', '5', 'Dead Presidents',1,1105.76, '27'
30004, 'Soldered Sensei', '5', 'Amaranthine',1,18659.7, 'sorry :('
30004, 'Soldered Sensei', '5', 'Massed Flies',1,1865.97, '4'
30004, 'Soldered Sensei', '5', 'Something Burning This Way Comes',1,20733, '2'
30004, 'Soldered Sensei', '5', 'Haunted Ghosts',1,6219.9, '5'
30004, 'Soldered Sensei', '5', 'Death at Dusk',1,13476.45, '5'
30004, 'Soldered Sensei', '5', 'Frostbite',1,31099.5, '4'
30004, 'Soldered Sensei', '5', 'Molten Mallard',1,10366.5, '2'
30004, 'Soldered Sensei', '5', 'Morning Glory',1,29717.3, '3'
30004, 'Soldered Sensei', '5', 'The Ooze',1,21078.55, '2'
30004, 'Soldered Sensei', '5', 'Ghastly Ghosts Jr',1,34555, 'sorry :('
30004, 'Soldered Sensei', '5', 'Sunbeams',1,11057.6, 'sorry :('
30004, 'Soldered Sensei', '5', 'Cauldron Bubbles',1,12439.8, 'sorry :('
30004, 'Soldered Sensei', '5', 'Green Energy',1,6703.67, 'sorry :('
30004, 'Soldered Sensei', '5', 'Burning Flames',1,28680.65, 'sorry :('
30004, 'Soldered Sensei', '5', 'Circling TF Logo',1,8984.3, 'sorry :('
30004, 'Soldered Sensei', '5', 'Arcana',1,297034.78, '2'
30004, 'Soldered Sensei', '5', 'Purple Confetti',1,2487.96, '3'
30004, 'Soldered Sensei', '6',0,1,1.39, '7552'
30004, 'Soldered Sensei', '11',0,1,12.22, '277'
30005,Shooter's Tin Topi, '5', 'Burning Flames',1,1865.97, '4'
30005,Shooter's Tin Topi, '5', 'Stormy Storm',1,691.1, '13'
30005,Shooter's Tin Topi, '5', 'Smoking',1,691.1, '6'
30005,Shooter's Tin Topi, '5', 'Kill-a-Watt',1,621.99, '35'
30005,Shooter's Tin Topi, '5', 'Terror-Watt',1,760.21, '27'
30005,Shooter's Tin Topi, '5', 'Cloud 9',1,760.21, '27'
30005,Shooter's Tin Topi, '5', 'Aces High',1,621.99, '28'
30005,Shooter's Tin Topi, '5', 'Dead Presidents',1,449.215, '20'
30005,Shooter's Tin Topi, '5', 'Miami Nights',1,760.21, '32'
30005,Shooter's Tin Topi, '5', 'Disco Beat Down',1,414.66, '39'
30005,Shooter's Tin Topi, '5', 'Phosphorous',1,2764.4, '3'
30005,Shooter's Tin Topi, '5', 'Sulphurous',1,1382.2, '3'
30005,Shooter's Tin Topi, '5', 'Memory Leak',1,1174.87, '2'
30005,Shooter's Tin Topi, '5', 'Electrostatic',1,898.43, '3'
30005,Shooter's Tin Topi, '5', 'Power Surge',1,1036.65, '4'
30005,Shooter's Tin Topi, '5', 'Anti-Freeze',1,3662.83, '2'
30005,Shooter's Tin Topi, '5', 'Time Warp',1,3870.16, '2'
30005,Shooter's Tin Topi, '5', 'Green Black Hole',1,5528.8, '6'
30005,Shooter's Tin Topi, '5', 'Poisoned Shadows',1,3248.17, '2'
30005,Shooter's Tin Topi, '5', 'Chiroptera Venenata',1,4146.6, '2'
30005,Shooter's Tin Topi, '5', 'Vivid Plasma',1,967.54, '7'
30005,Shooter's Tin Topi, '5', 'Demonflame',1,11195.82, 'sorry :('
30005,Shooter's Tin Topi, '5', 'Circling TF Logo',1,1036.65, '5'
30005,Shooter's Tin Topi, '5', 'Flaming Lantern',1,1589.53, 'sorry :('
30005,Shooter's Tin Topi, '5', 'Orbiting Planets',1,587.435, '15'
30005,Shooter's Tin Topi, '5', 'Spellbound',1,5528.8, '2'
30005,Shooter's Tin Topi, '5', 'Ghastly Ghosts Jr',1,1174.87, '2'
30005,Shooter's Tin Topi, '5', 'Scorching Flames',1,2487.96, '5'
30005,Shooter's Tin Topi, '5',Nuts n' Bolts,1,621.99, '7'
30005,Shooter's Tin Topi, '5', 'Molten Mallard',1,1105.76, '7'
30005,Shooter's Tin Topi, '5', 'Bubbling',1,760.21, '8'
30005,Shooter's Tin Topi, '5', 'Haunted Phantasm Jr',1,2004.19, '2'
30005,Shooter's Tin Topi, '5', 'Death at Dusk',1,3662.83, '3'
30005,Shooter's Tin Topi, '5', 'Blizzardy Storm',1,691.1, '12'
30005,Shooter's Tin Topi, '5', 'Amaranthine',1,6911, 'sorry :('
30005,Shooter's Tin Topi, '5', 'Arcana',1,11264.93, 'sorry :('
30005,Shooter's Tin Topi, '5', 'Green Confetti',1,829.32, '6'
30005,Shooter's Tin Topi, '5', 'Purple Energy',1,1313.09, '7'
30005,Shooter's Tin Topi, '5', 'Green Energy',1,1382.2, '3'
30005,Shooter's Tin Topi, '5', 'Frostbite',1,3662.83, '6'
30005,Shooter's Tin Topi, '5', 'Massed Flies',1,621.99, '6'
30005,Shooter's Tin Topi, '5', 'Purple Confetti',1,414.66, '2'
30005,Shooter's Tin Topi, '5', 'Neutron Star',1,2280.63, '2'
30005,Shooter's Tin Topi, '5', 'Tesla Coil',1,2073.3, '4'
30005,Shooter's Tin Topi, '5', 'Sunbeams',1,1520.42, '6'
30005,Shooter's Tin Topi, '5', 'Orbiting Fire',1,621.99, '13'
30005,Shooter's Tin Topi, '5', 'Steaming',1,621.99, '4'
30005,Shooter's Tin Topi, '5', 'Cloudy Moon',1,4146.6, '2'
30005,Shooter's Tin Topi, '5', 'Searing Plasma',1,898.43, '10'
30005,Shooter's Tin Topi, '5', 'Roboactive',1,6911, '3'
30005,Shooter's Tin Topi, '5', 'Morning Glory',1,2073.3, '5'
30005,Shooter's Tin Topi, '5', 'Bonzo The All-Gnawing',1,23151.85, 'sorry :('
30005,Shooter's Tin Topi, '5', 'Circling Peace Sign',1,621.99, '3'
30005,Shooter's Tin Topi, '5', 'Eerie Orbiting Fire',1,1243.98, 'sorry :('
30005,Shooter's Tin Topi, '6',0,1,1.44, '7264'
30005,Shooter's Tin Topi, '11',0,1,10.33, '290'
30006, 'Noble Nickel Amassment of Hats', '5', 'Searing Plasma',1,1243.98, '11'
30006, 'Noble Nickel Amassment of Hats', '5', 'Circling Peace Sign',1,760.21, '14'
30006, 'Noble Nickel Amassment of Hats', '5', 'Stormy Storm',1,829.32, '32'
30006, 'Noble Nickel Amassment of Hats', '5',Nuts n' Bolts,1,760.21, '27'
30006, 'Noble Nickel Amassment of Hats', '5', 'Orbiting Fire',1,967.54, '20'
30006, 'Noble Nickel Amassment of Hats', '5', 'Smoking',1,691.1, '15'
30006, 'Noble Nickel Amassment of Hats', '5', 'Aces High',1,760.21, '31'
30006, 'Noble Nickel Amassment of Hats', '5', 'Dead Presidents',1,587.435, '37'
30006, 'Noble Nickel Amassment of Hats', '5', 'Miami Nights',1,1313.09, '38'
30006, 'Noble Nickel Amassment of Hats', '5', 'Overclocked',1,2073.3, '3'
30006, 'Noble Nickel Amassment of Hats', '5', 'Green Black Hole',1,10366.5, '3'
30006, 'Noble Nickel Amassment of Hats', '5', 'Cloud 9',1,1036.65, '31'
30006, 'Noble Nickel Amassment of Hats', '5', 'Chiroptera Venenata',1,5528.8, 'sorry :('
30006, 'Noble Nickel Amassment of Hats', '5', 'Scorching Flames',1,3179.06, '23'
30006, 'Noble Nickel Amassment of Hats', '5', 'Terror-Watt',1,691.1, '38'
30006, 'Noble Nickel Amassment of Hats', '5', 'Orbiting Planets',1,829.32, '18'
30006, 'Noble Nickel Amassment of Hats', '5', 'Kill-a-Watt',1,1036.65, '46'
30006, 'Noble Nickel Amassment of Hats', '5', 'Something Burning This Way Comes',1,7187.44, 'sorry :('
30006, 'Noble Nickel Amassment of Hats', '5', 'Disco Beat Down',1,1105.76, '35'
30006, 'Noble Nickel Amassment of Hats', '5', 'Phosphorous',1,3040.84, '4'
30006, 'Noble Nickel Amassment of Hats', '5', 'Blizzardy Storm',1,829.32, '14'
30006, 'Noble Nickel Amassment of Hats', '5', 'Roboactive',1,4837.7, '4'
30006, 'Noble Nickel Amassment of Hats', '5', 'Sulphurous',1,2971.73, '4'
30006, 'Noble Nickel Amassment of Hats', '5', 'Steaming',1,1382.2, '17'
30006, 'Noble Nickel Amassment of Hats', '5', 'Memory Leak',1,4146.6, '5'
30006, 'Noble Nickel Amassment of Hats', '5', 'Bonzo The All-Gnawing',1,4492.15, '2'
30006, 'Noble Nickel Amassment of Hats', '5', 'Death at Dusk',1,3801.05, '3'
30006, 'Noble Nickel Amassment of Hats', '5', 'Frostbite',1,5528.8, '8'
30006, 'Noble Nickel Amassment of Hats', '5', 'Stare From Beyond',1,3731.94, '2'
30006, 'Noble Nickel Amassment of Hats', '5', 'Haunted Phantasm Jr',1,2142.41, 'sorry :('
30006, 'Noble Nickel Amassment of Hats', '5', 'Electrostatic',1,1589.53, '5'
30006, 'Noble Nickel Amassment of Hats', '5', 'Green Confetti',1,760.21, '15'
30006, 'Noble Nickel Amassment of Hats', '5', 'Circling Heart',1,1105.76, '15'
30006, 'Noble Nickel Amassment of Hats', '5', 'Bubbling',1,1036.65, '19'
30006, 'Noble Nickel Amassment of Hats', '5', 'Massed Flies',1,621.99, '13'
30006, 'Noble Nickel Amassment of Hats', '5', 'Burning Flames',1,3731.94, '17'
30006, 'Noble Nickel Amassment of Hats', '5', 'Sunbeams',1,3040.84, '16'
30006, 'Noble Nickel Amassment of Hats', '5', 'Purple Energy',1,2280.63, '16'
30006, 'Noble Nickel Amassment of Hats', '5', 'Green Energy',1,2211.52, '17'
30006, 'Noble Nickel Amassment of Hats', '5', 'Starstorm Slumber',1,1243.98, '13'
30006, 'Noble Nickel Amassment of Hats', '5', 'Neutron Star',1,1243.98, '11'
30006, 'Noble Nickel Amassment of Hats', '5', 'Haunted Ghosts',1,1174.87, '19'
30006, 'Noble Nickel Amassment of Hats', '5', 'Starstorm Insomnia',1,1382.2, '14'
30006, 'Noble Nickel Amassment of Hats', '5', 'Molten Mallard',1,1865.97, '3'
30006, 'Noble Nickel Amassment of Hats', '5', 'Vivid Plasma',1,1451.31, '14'
30006, 'Noble Nickel Amassment of Hats', '5', 'Circling TF Logo',1,1174.87, '8'
30006, 'Noble Nickel Amassment of Hats', '5', 'Darkblaze',1,19005.25, '5'
30006, 'Noble Nickel Amassment of Hats', '5', 'Tesla Coil',1,2004.19, '8'
30006, 'Noble Nickel Amassment of Hats', '5', 'Time Warp',1,11748.7, 'sorry :('
30006, 'Noble Nickel Amassment of Hats', '5', 'Spellbound',1,12094.25, 'sorry :('
30006, 'Noble Nickel Amassment of Hats', '5', 'Purple Confetti',1,760.21, '9'
30006, 'Noble Nickel Amassment of Hats', '5', 'Power Surge',1,2557.07, '3'
30006, 'Noble Nickel Amassment of Hats', '5', 'Morning Glory',1,4215.71, '3'
30006, 'Noble Nickel Amassment of Hats', '6',0,1,1.39, '16321'
30006, 'Noble Nickel Amassment of Hats', '11',0,1,9, '1476'
30007, 'Base Metal Billycock', '5', 'Scorching Flames',1,2211.52, '6'
30007, 'Base Metal Billycock', '5', 'Stormy Storm',1,691.1, '10'
30007, 'Base Metal Billycock', '5', 'Blizzardy Storm',1,1243.98, '7'
30007, 'Base Metal Billycock', '5',Nuts n' Bolts,1,621.99, '7'
30007, 'Base Metal Billycock', '5', 'Orbiting Planets',1,829.32, '12'
30007, 'Base Metal Billycock', '5', 'Orbiting Fire',1,621.99, '15'
30007, 'Base Metal Billycock', '5', 'Smoking',1,483.77, '12'
30007, 'Base Metal Billycock', '5', 'Terror-Watt',1,518.325, '30'
30007, 'Base Metal Billycock', '5', 'Cloud 9',1,449.215, '31'
30007, 'Base Metal Billycock', '5', 'Aces High',1,691.1, '21'
30007, 'Base Metal Billycock', '5', 'Dead Presidents',1,414.66, '21'
30007, 'Base Metal Billycock', '5', 'Memory Leak',1,1105.76, '4'
30007, 'Base Metal Billycock', '5', 'Overclocked',1,1036.65, '2'
30007, 'Base Metal Billycock', '5', 'Anti-Freeze',1,3801.05, '6'
30007, 'Base Metal Billycock', '5', 'Time Warp',1,1658.64, 'sorry :('
30007, 'Base Metal Billycock', '5', 'Green Black Hole',1,12439.8, 'sorry :('
30007, 'Base Metal Billycock', '5', 'Sulphurous',1,2073.3, 'sorry :('
30007, 'Base Metal Billycock', '5', 'Sunbeams',1,1935.08, '3'
30007, 'Base Metal Billycock', '5', 'Miami Nights',1,691.1, '42'
30007, 'Base Metal Billycock', '5', 'Burning Flames',1,2073.3, '10'
30007, 'Base Metal Billycock', '5', 'Electrostatic',1,967.54, '7'
30007, 'Base Metal Billycock', '5', 'Circling Heart',1,1243.98, '3'
30007, 'Base Metal Billycock', '5', 'Kill-a-Watt',1,760.21, '30'
30007, 'Base Metal Billycock', '5', 'Green Confetti',1,691.1, '6'
30007, 'Base Metal Billycock', '5', 'Chiroptera Venenata',1,5183.25, 'sorry :('
30007, 'Base Metal Billycock', '5', 'Darkblaze',1,17208.39, '2'
30007, 'Base Metal Billycock', '5', 'Purple Energy',1,1935.08, '4'
30007, 'Base Metal Billycock', '5', 'Disco Beat Down',1,1243.98, '28'
30007, 'Base Metal Billycock', '5', 'Molten Mallard',1,1174.87, '2'
30007, 'Base Metal Billycock', '5', 'Poisoned Shadows',1,13822, '4'
30007, 'Base Metal Billycock', '5', 'Purple Confetti',1,691.1, '9'
30007, 'Base Metal Billycock', '5', 'Searing Plasma',1,1382.2, '4'
30007, 'Base Metal Billycock', '5', 'Amaranthine',1,3939.27, '2'
30007, 'Base Metal Billycock', '5', 'Morning Glory',1,2418.85, '3'
30007, 'Base Metal Billycock', '5', 'Death at Dusk',1,2211.52, 'sorry :('
30007, 'Base Metal Billycock', '5', 'Haunted Ghosts',1,898.43, '10'
30007, 'Base Metal Billycock', '5', 'Hellfire',1,6358.12, '4'
30007, 'Base Metal Billycock', '5', 'Phosphorous',1,1451.31, '5'
30007, 'Base Metal Billycock', '5', 'Bubbling',1,760.21, '9'
30007, 'Base Metal Billycock', '5', 'Knifestorm',1,3109.95, 'sorry :('
30007, 'Base Metal Billycock', '5', 'Power Surge',1,1105.76, 'sorry :('
30007, 'Base Metal Billycock', '5', 'Steaming',1,483.77, '7'
